customer_name,city,category,product,quantity,unit_price,total_price,order_date,order_id
Kayla Booker,Ahvaz,Electronics,Smartphone,4,800,3200,2024-03-03,6294
Victoria Sanchez,Qom,Electronics,Tablet,5,500,2500,2025-05-26,6295
Juan Cobb,Isfahan,Home Appliances,Air Conditioner,4,2000,8000,2024-07-15,6296
Colleen Spencer,Tabriz,Books,Python Programming,4,45,180,2024-01-15,6297
Barbara Rose,Isfahan,Home Appliances,Vacuum Cleaner,1,300,300,2024-07-03,6298
Anna George,Shiraz,Home Appliances,Refrigerator,3,1800,5400,2024-10-02,6299
Peggy Adams,Qom,Books,Clean Code,2,55,110,2024-01-20,6300
Nathan Wong,Isfahan,Electronics,Tablet,5,500,2500,2025-07-09,6301
Cynthia Porter,Tabriz,Home Appliances,Refrigerator,1,1800,1800,2025-12-10,6302
Eric Leon,Tabriz,Electronics,Laptop,3,1200,3600,2025-01-12,6303
Robert Williamson,Karaj,Home Appliances,Vacuum Cleaner,5,300,1500,2025-03-05,6304
Tiffany Mendoza,Mashhad,Electronics,Smartphone,3,800,2400,2025-08-01,6305
Patrick Taylor,Mashhad,Home Appliances,Microwave,5,220,1100,2024-04-14,6306
Melissa Mccarthy,Shiraz,Electronics,Laptop,5,1200,6000,2024-04-04,6307
Jennifer Wood,Shiraz,Home Appliances,Washing Machine,5,1500,7500,2024-04-11,6308
Katherine Barton,Qom,Electronics,Laptop,4,1200,4800,2024-12-30,6309
Emily Brooks,Kermanshah,Books,Algorithms,3,70,210,2025-07-31,6310
Amber Schwartz,Tabriz,Home Appliances,Microwave,5,220,1100,2025-02-24,6311
Sarah Brandt,Ahvaz,Electronics,Smart Watch,4,250,1000,2025-11-04,6312
Joshua Kelly,Mashhad,Electronics,Headphones,3,150,450,2024-09-25,6313
Paul Jackson,Mashhad,Electronics,Smartphone,2,800,1600,2024-10-14,6314
Michael Garcia,Tabriz,Home Appliances,Microwave,2,220,440,2025-02-06,6315
Shari Randall,Isfahan,Electronics,Tablet,5,500,2500,2025-05-16,6316
Joshua Kelly,Isfahan,Electronics,Tablet,2,500,1000,2025-08-29,6317
Jordan Davis,Karaj,Sports,Football,3,30,90,2024-11-01,6318
Ryan Perez,Ahvaz,Electronics,Laptop,2,1200,2400,2024-05-08,6319
Ryan Davila,Tehran,Electronics,Smartphone,1,800,800,2024-02-16,6320
Alicia Hansen,Rasht,Books,Clean Code,2,55,110,2025-09-29,6321
Paul Wilson,Isfahan,Books,Clean Code,5,55,275,2024-08-31,6322
Adam Zuniga,Qom,Electronics,Smartphone,5,800,4000,2024-12-03,6323
Derek Ray,Tehran,Books,Data Science Handbook,4,60,240,2025-03-11,6324
Amy Thomas,Karaj,Electronics,Laptop,1,1200,1200,2025-08-24,6325
Gordon Miller,Isfahan,Electronics,Smartphone,1,800,800,2025-05-20,6326
Andrea Jones,Ahvaz,Books,Algorithms,5,70,350,2024-12-13,6327
Sandra Chapman,Ahvaz,Sports,Basketball,2,35,70,2024-08-14,6328
Stephen Nguyen,Shiraz,Books,Python Programming,5,45,225,2024-02-03,6329
Amy Cox,Mashhad,Home Appliances,Vacuum Cleaner,4,300,1200,2024-09-22,6330
Connor Dorsey,Shiraz,Home Appliances,Microwave,2,220,440,2025-01-09,6331
Jason Dean,Isfahan,Books,Python Programming,4,45,180,2024-10-01,6332
Kimberly Franklin,Karaj,Sports,Basketball,1,35,35,2025-01-29,6333
Joseph Chan,Isfahan,Electronics,Smartphone,3,800,2400,2025-07-23,6334
William Johnson,Tehran,Books,Data Science Handbook,1,60,60,2025-05-21,6335
Amber Gonzalez,Rasht,Sports,Fitness Band,4,90,360,2024-08-31,6336
Ashley Brewer,Ahvaz,Books,Clean Code,2,55,110,2024-03-12,6337
Darrell Casey,Ahvaz,Electronics,Laptop,4,1200,4800,2025-12-01,6338
Crystal Watson,Tabriz,Home Appliances,Microwave,5,220,1100,2024-11-30,6339
David Bryan,Kermanshah,Sports,Fitness Band,2,90,180,2024-07-19,6340
Darryl Day,Rasht,Electronics,Smart Watch,2,250,500,2024-06-12,6341
Patricia Martin,Tehran,Home Appliances,Refrigerator,2,1800,3600,2024-12-17,6342
Mark Thomas,Rasht,Home Appliances,Air Conditioner,5,2000,10000,2024-04-28,6343
Amy Alvarez,Isfahan,Sports,Football,4,30,120,2025-03-25,6344
Veronica Stewart,Tabriz,Electronics,Smartphone,2,800,1600,2024-01-15,6345
Madison Castillo,Tehran,Books,Algorithms,1,70,70,2024-12-30,6346
Deborah Cain,Karaj,Books,Machine Learning,3,80,240,2025-04-23,6347
Mary Hill,Karaj,Home Appliances,Vacuum Cleaner,1,300,300,2025-03-17,6348
Shirley Ward,Kermanshah,Books,Clean Code,1,55,55,2024-06-28,6349
Susan Rodriguez,Qom,Home Appliances,Washing Machine,5,1500,7500,2025-05-26,6350
James Little,Mashhad,Sports,Tennis Racket,3,180,540,2024-04-19,6351
Allison Villanueva,Shiraz,Home Appliances,Washing Machine,1,1500,1500,2025-01-18,6352
Mr. Francis Lutz MD,Kermanshah,Home Appliances,Washing Machine,2,1500,3000,2025-12-16,6353
Eric Lopez,Kermanshah,Electronics,Tablet,1,500,500,2024-04-15,6354
Jordan Harris,Isfahan,Books,Machine Learning,2,80,160,2024-10-18,6355
Tonya Scott,Tabriz,Electronics,Smartphone,2,800,1600,2024-08-28,6356
Warren Townsend,Shiraz,Home Appliances,Vacuum Cleaner,5,300,1500,2024-11-21,6357
Deanna Ibarra,Qom,Books,Algorithms,5,70,350,2024-07-08,6358
Lori Howard,Isfahan,Sports,Football,3,30,90,2024-05-11,6359
Eric Terry,Tehran,Home Appliances,Refrigerator,5,1800,9000,2025-05-31,6360
Erin Campbell,Rasht,Books,Data Science Handbook,1,60,60,2024-11-28,6361
Tony Rice,Qom,Books,Machine Learning,4,80,320,2024-02-12,6362
Bridget Wright,Tehran,Sports,Basketball,5,35,175,2024-11-13,6363
Matthew Lee,Rasht,Books,Algorithms,2,70,140,2024-11-06,6364
Aaron Greene,Tabriz,Home Appliances,Microwave,4,220,880,2024-11-17,6365
Victor Johnson,Kermanshah,Sports,Basketball,1,35,35,2024-10-16,6366
David Knox,Karaj,Sports,Fitness Band,4,90,360,2024-05-17,6367
Lauren Castillo,Rasht,Sports,Football,5,30,150,2025-10-30,6368
James Bishop,Isfahan,Home Appliances,Microwave,4,220,880,2025-06-05,6369
Brandon Price,Mashhad,Electronics,Smart Watch,4,250,1000,2025-05-01,6370
Rachel Miller,Karaj,Electronics,Tablet,2,500,1000,2025-04-30,6371
Erika Newton,Isfahan,Books,Data Science Handbook,4,60,240,2025-05-26,6372
Elizabeth Thomas,Rasht,Electronics,Smart Watch,1,250,250,2024-08-01,6373
Matthew Christensen,Tehran,Sports,Basketball,2,35,70,2024-04-27,6374
Mary Thomas,Rasht,Sports,Fitness Band,3,90,270,2024-09-17,6375
Cindy Peterson,Qom,Home Appliances,Refrigerator,2,1800,3600,2024-11-24,6376
Allison Holland,Rasht,Electronics,Laptop,4,1200,4800,2024-05-17,6377
Kelly Richardson,Ahvaz,Books,Algorithms,2,70,140,2025-10-27,6378
Thomas Jacobs,Tehran,Books,Machine Learning,2,80,160,2024-05-24,6379
Jennifer Lowe,Kermanshah,Home Appliances,Washing Machine,5,1500,7500,2024-03-21,6380
Jennifer Williams,Tehran,Electronics,Smartphone,3,800,2400,2024-09-12,6381
Jonathan Bender,Qom,Books,Clean Code,5,55,275,2025-08-17,6382
Melanie Ellis,Tabriz,Home Appliances,Vacuum Cleaner,5,300,1500,2024-02-14,6383
Ashley Lam,Isfahan,Home Appliances,Washing Machine,5,1500,7500,2025-06-19,6384
Robert Mathews,Shiraz,Electronics,Smartphone,5,800,4000,2024-10-28,6385
Timothy Brown,Mashhad,Books,Data Science Handbook,1,60,60,2025-11-22,6386
Mark Davis,Tehran,Home Appliances,Washing Machine,4,1500,6000,2025-10-18,6387
Terry Dunn,Tabriz,Home Appliances,Refrigerator,3,1800,5400,2024-05-17,6388
Angela Fuller,Shiraz,Books,Algorithms,4,70,280,2025-03-05,6389
Mr. William Bright,Mashhad,Books,Algorithms,2,70,140,2024-04-05,6390
Crystal Woods,Tabriz,Home Appliances,Microwave,4,220,880,2025-03-10,6391
Steven Orozco,Mashhad,Home Appliances,Microwave,5,220,1100,2025-01-12,6392
Kiara Snow,Shiraz,Home Appliances,Vacuum Cleaner,5,300,1500,2025-06-17,6393
Julia Montgomery,Rasht,Home Appliances,Microwave,2,220,440,2025-04-05,6394
Jonathan Ortiz,Tabriz,Sports,Tennis Racket,5,180,900,2025-03-03,6395
Elizabeth Jones,Tabriz,Sports,Basketball,4,35,140,2025-07-04,6396
Kimberly Larson,Karaj,Home Appliances,Refrigerator,1,1800,1800,2024-07-03,6397
Cheryl Houston,Shiraz,Electronics,Smartphone,4,800,3200,2025-11-18,6398
Kimberly Fuentes,Mashhad,Electronics,Headphones,5,150,750,2024-03-28,6399
Cheryl Smith,Rasht,Sports,Basketball,2,35,70,2025-06-14,6400
Brett Ayala,Mashhad,Electronics,Headphones,3,150,450,2024-05-29,6401
Dr. Megan Brown,Ahvaz,Electronics,Headphones,4,150,600,2025-03-28,6402
Teresa Williams,Rasht,Books,Python Programming,4,45,180,2025-10-11,6403
Christy Ruiz,Tehran,Home Appliances,Air Conditioner,4,2000,8000,2024-08-25,6404
Jennifer Gonzalez,Karaj,Electronics,Laptop,5,1200,6000,2024-09-23,6405
Tammy Kent,Tabriz,Sports,Running Shoes,1,120,120,2025-04-10,6406
Jasmine Sherman,Isfahan,Sports,Tennis Racket,5,180,900,2024-10-07,6407
James Kramer,Qom,Books,Python Programming,4,45,180,2025-11-22,6408
Barbara Bradshaw,Karaj,Sports,Tennis Racket,4,180,720,2024-06-22,6409
Derrick Clarke,Ahvaz,Books,Data Science Handbook,4,60,240,2025-09-27,6410
Lindsey Walter,Isfahan,Electronics,Laptop,1,1200,1200,2024-08-18,6411
Damon Griffin,Mashhad,Books,Clean Code,5,55,275,2025-05-23,6412
Caitlin Morales,Shiraz,Home Appliances,Vacuum Cleaner,2,300,600,2025-08-01,6413
April Rich,Ahvaz,Books,Clean Code,1,55,55,2024-12-19,6414
Cassandra Hall,Rasht,Home Appliances,Microwave,5,220,1100,2024-11-07,6415
Ashley Maynard,Shiraz,Home Appliances,Air Conditioner,4,2000,8000,2024-09-07,6416
Anne Peters,Kermanshah,Electronics,Tablet,1,500,500,2024-12-22,6417
Charles Robinson,Tabriz,Books,Machine Learning,1,80,80,2024-09-25,6418
Elizabeth Austin,Ahvaz,Sports,Tennis Racket,4,180,720,2025-03-19,6419
Alejandro Ward,Mashhad,Electronics,Smartphone,3,800,2400,2025-04-27,6420
Morgan Lam,Isfahan,Sports,Basketball,1,35,35,2024-06-12,6421
Jamie Goodman,Qom,Home Appliances,Vacuum Cleaner,1,300,300,2024-03-22,6422
David Lopez,Tehran,Books,Python Programming,4,45,180,2024-02-22,6423
Adam Pace,Ahvaz,Sports,Running Shoes,5,120,600,2024-04-17,6424
Robert Phillips,Ahvaz,Books,Data Science Handbook,4,60,240,2025-06-20,6425
Zachary Powers,Tabriz,Sports,Basketball,3,35,105,2024-02-09,6426
Matthew Henderson,Qom,Books,Algorithms,5,70,350,2025-05-25,6427
Tanya Green,Tehran,Home Appliances,Microwave,2,220,440,2024-04-03,6428
Susan Stewart,Karaj,Books,Data Science Handbook,1,60,60,2024-01-15,6429
Angela Martinez,Ahvaz,Books,Data Science Handbook,1,60,60,2024-07-29,6430
Christian Carr,Tehran,Home Appliances,Microwave,4,220,880,2024-12-29,6431
Jennifer Brown,Karaj,Electronics,Headphones,2,150,300,2025-06-13,6432
Tim Barnes,Rasht,Electronics,Smart Watch,3,250,750,2025-08-20,6433
Samantha Guzman,Kermanshah,Books,Data Science Handbook,2,60,120,2024-06-08,6434
Lynn Rangel,Rasht,Electronics,Tablet,3,500,1500,2025-03-27,6435
Maria Wheeler,Rasht,Books,Algorithms,2,70,140,2024-01-07,6436
Christopher Key,Qom,Sports,Running Shoes,3,120,360,2024-02-19,6437
Amanda Smith,Mashhad,Electronics,Laptop,3,1200,3600,2024-01-10,6438
Michelle Johnson,Mashhad,Electronics,Headphones,5,150,750,2024-02-14,6439
Richard Joyce,Qom,Home Appliances,Refrigerator,3,1800,5400,2024-06-26,6440
Ruth Henson,Qom,Books,Algorithms,4,70,280,2025-02-11,6441
Pam Wallace,Tehran,Home Appliances,Refrigerator,1,1800,1800,2025-06-15,6442
Johnny Turner,Kermanshah,Electronics,Smart Watch,4,250,1000,2024-05-02,6443
Evelyn Morgan,Qom,Books,Python Programming,2,45,90,2024-03-18,6444
Janet Thomas,Isfahan,Home Appliances,Air Conditioner,1,2000,2000,2024-01-11,6445
Elizabeth Allen,Ahvaz,Home Appliances,Refrigerator,1,1800,1800,2025-08-26,6446
Emily Marshall,Mashhad,Home Appliances,Vacuum Cleaner,5,300,1500,2024-08-09,6447
Blake Williams,Kermanshah,Electronics,Headphones,4,150,600,2025-04-24,6448
Thomas Lewis,Qom,Books,Data Science Handbook,1,60,60,2025-06-21,6449
Thomas Brown,Isfahan,Electronics,Smartphone,4,800,3200,2025-12-09,6450
Tyler Roberts,Tehran,Home Appliances,Vacuum Cleaner,2,300,600,2025-02-01,6451
Christopher Krueger,Shiraz,Electronics,Smart Watch,3,250,750,2024-11-07,6452
Jill Snyder,Tehran,Electronics,Tablet,4,500,2000,2025-03-30,6453
Matthew David,Mashhad,Home Appliances,Microwave,4,220,880,2024-02-25,6454
Daniel Guerrero,Rasht,Books,Data Science Handbook,5,60,300,2025-12-28,6455
Tyler Woods,Ahvaz,Home Appliances,Vacuum Cleaner,4,300,1200,2025-08-14,6456
David Wolf,Ahvaz,Home Appliances,Air Conditioner,5,2000,10000,2025-03-25,6457
Jared Evans,Isfahan,Sports,Running Shoes,3,120,360,2024-01-01,6458
Andrew Howell,Rasht,Electronics,Headphones,4,150,600,2025-07-23,6459
Elizabeth Stevens,Ahvaz,Electronics,Headphones,3,150,450,2025-10-02,6460
Eric Arroyo,Ahvaz,Electronics,Laptop,3,1200,3600,2025-01-16,6461
Brandon Bennett,Ahvaz,Books,Data Science Handbook,3,60,180,2024-10-26,6462
David Sims,Kermanshah,Electronics,Laptop,4,1200,4800,2025-08-11,6463
Kevin Friedman,Mashhad,Home Appliances,Refrigerator,5,1800,9000,2025-05-27,6464
Mark Miller,Rasht,Home Appliances,Refrigerator,1,1800,1800,2025-09-03,6465
Wayne White,Tabriz,Books,Data Science Handbook,4,60,240,2025-10-31,6466
Patrick Lee PhD,Tabriz,Sports,Fitness Band,3,90,270,2024-12-03,6467
Melanie Santos,Rasht,Books,Machine Learning,2,80,160,2024-01-20,6468
Lynn Ruiz,Tehran,Books,Clean Code,5,55,275,2024-12-11,6469
Shane Simmons,Mashhad,Home Appliances,Microwave,4,220,880,2024-03-29,6470
Dawn Morris,Qom,Books,Algorithms,3,70,210,2024-01-10,6471
Margaret Murphy PhD,Ahvaz,Sports,Basketball,4,35,140,2024-12-02,6472
Rodney Hart,Tehran,Sports,Football,3,30,90,2025-11-06,6473
Tony Sanchez,Rasht,Electronics,Tablet,5,500,2500,2025-03-26,6474
Brandy Ferguson,Isfahan,Sports,Tennis Racket,2,180,360,2025-02-12,6475
Jonathan Murphy,Mashhad,Electronics,Smartphone,1,800,800,2024-05-09,6476
James Williams,Kermanshah,Home Appliances,Vacuum Cleaner,3,300,900,2025-08-18,6477
Sarah King,Ahvaz,Home Appliances,Washing Machine,4,1500,6000,2024-04-23,6478
Michael Wright,Ahvaz,Electronics,Headphones,3,150,450,2025-07-17,6479
Stephanie Newman,Karaj,Sports,Running Shoes,3,120,360,2024-04-02,6480
Robert Brown,Tabriz,Electronics,Headphones,4,150,600,2025-03-05,6481
Beverly Rodriguez,Shiraz,Sports,Football,5,30,150,2024-11-27,6482
John Cross,Tehran,Books,Algorithms,3,70,210,2024-10-01,6483
Debbie Hinton,Tabriz,Sports,Fitness Band,4,90,360,2024-01-22,6484
Andrea Johnson,Rasht,Electronics,Tablet,4,500,2000,2025-02-01,6485
Eric Lloyd,Karaj,Books,Machine Learning,5,80,400,2025-05-03,6486
Deborah Schneider,Shiraz,Sports,Basketball,5,35,175,2025-02-05,6487
Beth Owen,Mashhad,Home Appliances,Microwave,4,220,880,2024-03-23,6488
David Gonzalez,Isfahan,Books,Clean Code,2,55,110,2025-05-22,6489
Danny Campbell,Ahvaz,Electronics,Tablet,3,500,1500,2025-02-21,6490
Erin Campbell,Shiraz,Home Appliances,Washing Machine,3,1500,4500,2025-03-30,6491
Jacqueline Vasquez,Isfahan,Books,Clean Code,3,55,165,2025-04-03,6492
Jessica Garza,Mashhad,Books,Clean Code,2,55,110,2024-11-30,6493
Michelle Cummings,Rasht,Electronics,Smart Watch,2,250,500,2025-02-15,6494
Daniel Barnett,Shiraz,Sports,Football,2,30,60,2024-08-04,6495
Wendy Horne,Tabriz,Electronics,Smartphone,1,800,800,2025-08-20,6496
Brianna Herrera,Isfahan,Electronics,Smartphone,4,800,3200,2025-06-08,6497
Daniel Harris,Qom,Home Appliances,Air Conditioner,2,2000,4000,2024-11-28,6498
Sheila Walker,Kermanshah,Books,Machine Learning,1,80,80,2024-02-11,6499
Elizabeth Mercado,Isfahan,Books,Data Science Handbook,5,60,300,2025-03-05,6500
Juan Moody,Isfahan,Books,Machine Learning,5,80,400,2025-01-01,6501
Frances Clark,Tehran,Home Appliances,Vacuum Cleaner,5,300,1500,2025-04-03,6502
Luis Reyes,Shiraz,Sports,Tennis Racket,5,180,900,2025-07-30,6503
Barbara Cobb DVM,Rasht,Books,Data Science Handbook,2,60,120,2024-09-15,6504
Vicki Hart,Qom,Sports,Tennis Racket,4,180,720,2025-04-02,6505
Darryl Gordon,Tabriz,Electronics,Smartphone,5,800,4000,2025-08-06,6506
Joshua Bennett,Shiraz,Books,Python Programming,1,45,45,2025-09-22,6507
Bradley Sanders,Karaj,Electronics,Laptop,3,1200,3600,2024-03-17,6508
Travis Rosario,Rasht,Home Appliances,Vacuum Cleaner,2,300,600,2025-07-15,6509
William Montgomery,Rasht,Electronics,Tablet,4,500,2000,2024-08-09,6510
Anthony Thompson,Tehran,Sports,Football,3,30,90,2024-10-11,6511
Patricia Guzman,Isfahan,Home Appliances,Vacuum Cleaner,3,300,900,2024-11-15,6512
Lori Thomas,Rasht,Books,Machine Learning,4,80,320,2024-10-26,6513
Kelly Peterson,Tehran,Sports,Fitness Band,3,90,270,2025-11-09,6514
Sharon Lin DDS,Isfahan,Home Appliances,Microwave,3,220,660,2024-05-11,6515
Latoya Robles,Ahvaz,Sports,Football,5,30,150,2025-12-21,6516
Amanda Aguilar,Kermanshah,Electronics,Laptop,5,1200,6000,2024-10-30,6517
Ariana Baker,Karaj,Sports,Football,1,30,30,2024-11-27,6518
Leslie Moore,Kermanshah,Electronics,Tablet,4,500,2000,2025-07-27,6519
John Shaw,Tabriz,Books,Python Programming,4,45,180,2025-05-18,6520
Laurie Miller,Ahvaz,Sports,Tennis Racket,4,180,720,2025-07-01,6521
John Brown,Qom,Sports,Basketball,2,35,70,2024-01-10,6522
Mary Jones,Mashhad,Books,Clean Code,1,55,55,2024-06-18,6523
Brendan Deleon,Ahvaz,Books,Python Programming,1,45,45,2024-06-15,6524
Alexandria Jackson,Kermanshah,Electronics,Headphones,3,150,450,2024-09-28,6525
Deborah King,Mashhad,Sports,Fitness Band,3,90,270,2025-02-02,6526
Frances West,Kermanshah,Books,Python Programming,3,45,135,2024-12-18,6527
Lance Garrett,Qom,Books,Algorithms,1,70,70,2024-12-18,6528
Johnny Harris,Rasht,Sports,Tennis Racket,4,180,720,2025-12-24,6529
Rachel Bates,Isfahan,Sports,Tennis Racket,3,180,540,2025-05-05,6530
Christopher Griffith,Mashhad,Home Appliances,Vacuum Cleaner,3,300,900,2024-12-26,6531
Sarah Adams,Isfahan,Home Appliances,Microwave,2,220,440,2024-03-03,6532
Mario Walker,Mashhad,Books,Algorithms,3,70,210,2024-02-24,6533
Shawna Sanders,Ahvaz,Sports,Fitness Band,3,90,270,2025-08-22,6534
Michael Brooks,Isfahan,Electronics,Headphones,3,150,450,2024-07-11,6535
Shane Snyder,Rasht,Sports,Basketball,4,35,140,2024-10-20,6536
Mark Day,Ahvaz,Electronics,Smartphone,3,800,2400,2025-07-23,6537
Joe Thomas,Kermanshah,Home Appliances,Washing Machine,5,1500,7500,2024-10-11,6538
Dustin Carey,Rasht,Sports,Tennis Racket,2,180,360,2025-10-22,6539
Rebecca Davis,Qom,Sports,Basketball,1,35,35,2025-10-02,6540
Susan Maldonado MD,Isfahan,Books,Algorithms,4,70,280,2025-02-25,6541
Robert Zimmerman,Mashhad,Sports,Running Shoes,5,120,600,2024-04-27,6542
Terry Jennings,Karaj,Electronics,Smart Watch,3,250,750,2025-04-26,6543
Colleen Smith,Kermanshah,Home Appliances,Vacuum Cleaner,1,300,300,2024-02-23,6544
Andrew Johnson,Qom,Home Appliances,Washing Machine,1,1500,1500,2024-02-19,6545
Jordan Diaz Jr.,Karaj,Books,Machine Learning,4,80,320,2024-02-03,6546
David Garcia,Tehran,Home Appliances,Washing Machine,5,1500,7500,2024-12-06,6547
Felicia Williams,Qom,Sports,Basketball,4,35,140,2025-09-06,6548
Angela Leach,Shiraz,Books,Python Programming,2,45,90,2024-03-02,6549
John Hart,Rasht,Sports,Tennis Racket,4,180,720,2024-05-17,6550
Jose Stephens,Karaj,Sports,Football,3,30,90,2025-06-07,6551
David Taylor DDS,Qom,Home Appliances,Washing Machine,5,1500,7500,2025-05-25,6552
Katherine Roberts,Rasht,Electronics,Tablet,3,500,1500,2024-09-16,6553
Kathy Mcintosh,Mashhad,Sports,Basketball,4,35,140,2025-05-15,6554
Gloria Bruce,Karaj,Home Appliances,Air Conditioner,3,2000,6000,2024-09-06,6555
Amanda Lawrence,Shiraz,Sports,Fitness Band,3,90,270,2025-10-03,6556
Susan Turner,Tehran,Home Appliances,Washing Machine,1,1500,1500,2024-05-16,6557
Diane Stevens,Karaj,Electronics,Headphones,3,150,450,2025-01-05,6558
William Grimes,Rasht,Home Appliances,Refrigerator,1,1800,1800,2024-09-12,6559
Richard Hodges,Karaj,Home Appliances,Microwave,5,220,1100,2024-12-02,6560
Troy Floyd,Mashhad,Home Appliances,Refrigerator,2,1800,3600,2024-06-16,6561
Taylor Cunningham,Mashhad,Home Appliances,Air Conditioner,1,2000,2000,2025-04-30,6562
Timothy Rodriguez,Isfahan,Home Appliances,Microwave,5,220,1100,2024-07-29,6563
Laura Thomas,Shiraz,Home Appliances,Air Conditioner,1,2000,2000,2025-10-06,6564
Michael Henry,Rasht,Electronics,Laptop,4,1200,4800,2025-06-01,6565
Susan Blake,Karaj,Home Appliances,Vacuum Cleaner,2,300,600,2024-08-05,6566
Angela Hicks,Tabriz,Electronics,Tablet,2,500,1000,2025-12-07,6567
Joshua Brown,Mashhad,Home Appliances,Vacuum Cleaner,3,300,900,2024-03-30,6568
Sherry Cobb,Kermanshah,Books,Clean Code,5,55,275,2024-10-09,6569
Brenda Little,Karaj,Books,Python Programming,4,45,180,2024-03-24,6570
Amy Smith,Rasht,Sports,Football,2,30,60,2025-08-15,6571
James Meadows,Qom,Home Appliances,Vacuum Cleaner,2,300,600,2024-02-27,6572
Cameron King,Qom,Books,Data Science Handbook,2,60,120,2025-12-26,6573
Diane Davis,Shiraz,Home Appliances,Washing Machine,1,1500,1500,2025-10-19,6574
Marissa Fox,Shiraz,Electronics,Headphones,5,150,750,2025-01-25,6575
John Hughes,Tehran,Electronics,Headphones,5,150,750,2024-06-13,6576
Nathan Perez,Ahvaz,Home Appliances,Air Conditioner,2,2000,4000,2024-09-03,6577
John Jones,Tabriz,Home Appliances,Washing Machine,2,1500,3000,2025-10-31,6578
Jonathan Williams,Mashhad,Sports,Running Shoes,1,120,120,2024-01-21,6579
Justin Price,Rasht,Electronics,Smartphone,4,800,3200,2025-11-04,6580
Mason Pacheco,Rasht,Home Appliances,Air Conditioner,2,2000,4000,2025-09-25,6581
Ronald Torres,Isfahan,Electronics,Smartphone,3,800,2400,2024-07-01,6582
Jamie Le,Tehran,Sports,Tennis Racket,2,180,360,2024-09-11,6583
Ian Lee,Isfahan,Home Appliances,Refrigerator,1,1800,1800,2025-10-07,6584
Mrs. Dawn Potter DDS,Tabriz,Electronics,Tablet,1,500,500,2024-09-11,6585
Darin Jones,Mashhad,Electronics,Tablet,4,500,2000,2025-04-09,6586
Ashley Pittman,Mashhad,Sports,Basketball,5,35,175,2024-10-25,6587
April Becker,Tehran,Home Appliances,Microwave,4,220,880,2025-09-17,6588
James Wells,Shiraz,Books,Algorithms,3,70,210,2024-01-17,6589
Melissa Sanders,Karaj,Home Appliances,Microwave,2,220,440,2025-05-23,6590
Alexander Oconnell,Mashhad,Home Appliances,Air Conditioner,2,2000,4000,2024-02-06,6591
Alan Jordan MD,Ahvaz,Books,Machine Learning,1,80,80,2024-09-25,6592
Brandon Reynolds,Mashhad,Sports,Fitness Band,3,90,270,2024-03-14,6593
James Kline,Ahvaz,Electronics,Headphones,5,150,750,2025-12-21,6594
Yvonne Miller,Isfahan,Home Appliances,Air Conditioner,1,2000,2000,2024-12-26,6595
Whitney Ortiz,Karaj,Books,Algorithms,4,70,280,2024-01-29,6596
Jason Caldwell,Rasht,Home Appliances,Air Conditioner,3,2000,6000,2024-01-26,6597
Carolyn Howell,Rasht,Sports,Basketball,5,35,175,2024-09-01,6598
Kara Norton,Qom,Books,Python Programming,1,45,45,2024-05-09,6599
Charles Powers,Tehran,Sports,Football,5,30,150,2025-02-10,6600
